"","Full.Address","to","n","from","minutes","seconds","miles","row.number"
"335","39 MEDFORD ST, Somerville, Massachusetts","42.3741799, -71.0880529",3,"651 Somerville Ave, Somerville, MA 02143","7.66666666666667","460","1.4807962",335
"336","390 WASHINGTON ST, Somerville, Massachusetts","42.378333, -71.1051899",1,"651 Somerville Ave, Somerville, MA 02143","3.9","234","0.7786142",336
"337","391 SOMERVILLE AVE, Somerville, Massachusetts","42.381792, -71.1005519",1,"651 Somerville Ave, Somerville, MA 02143","3.88333333333333","233","1.0103964",337
"338","397 WASHINGTON ST, Somerville, Massachusetts","42.378695, -71.105686",1,"651 Somerville Ave, Somerville, MA 02143","3.81666666666667","229","0.7854496",338
"339","4 ALDERSEY ST, Somerville, Massachusetts","42.3828712, -71.0960802",2,"651 Somerville Ave, Somerville, MA 02143","5.28333333333333","317","1.0352524",339
"340","4 BEACH AVE, Somerville, Massachusetts","42.3755224, -71.0940796",1,"651 Somerville Ave, Somerville, MA 02143","6.25","375","1.1906024",340
"341","4 BEACON ST, Somerville, Massachusetts","42.3745083, -71.1019506",1,"651 Somerville Ave, Somerville, MA 02143","5.03333333333333","302","1.0495446",341
"342","4 LAKE ST, Somerville, Massachusetts","42.3798796, -71.0984022",1,"651 Somerville Ave, Somerville, MA 02143","4.45","267","0.80782",342
"343","4 WALDO AVE, Somerville, Massachusetts","42.3770832, -71.1033907",1,"651 Somerville Ave, Somerville, MA 02143","4.01666666666667","241","0.8395114",343
"344","40 FLORENCE ST, Somerville, Massachusetts","42.383431, -71.083345",1,"651 Somerville Ave, Somerville, MA 02143","9.76666666666667","586","2.0170644",344
"345","40 HIGHLAND AVE, Somerville, Massachusetts","42.385244, -71.095037",1,"651 Somerville Ave, Somerville, MA 02143","5.08333333333333","305","1.1104418",345
"346","40 HOUGHTON ST, Somerville, Massachusetts","42.3748116, -71.0991709",1,"651 Somerville Ave, Somerville, MA 02143","7.6","456","1.49136",346
"347","40 MEMORIAL RD, Somerville, Massachusetts","42.3962426, -71.0925721",2,"651 Somerville Ave, Somerville, MA 02143","8.63333333333333","518","1.811381",347
"348","40 RIVER RD, Somerville, Massachusetts","42.3974024, -71.0930711",1,"651 Somerville Ave, Somerville, MA 02143","9.66666666666667","580","1.9163976",348
"349","40 SUMMER ST, Somerville, Massachusetts","42.383047, -71.0993161",1,"651 Somerville Ave, Somerville, MA 02143","3.45","207","0.9047584",349
"350","40 UNION SQ, Somerville, Massachusetts","42.3803084, -71.0964479",1,"651 Somerville Ave, Somerville, MA 02143","4.65","279","0.9178078",350
"351","40 WIGGLESWORTH ST, Somerville, Massachusetts","42.3886858, -71.0912352",1,"651 Somerville Ave, Somerville, MA 02143","7.41666666666667","445","1.4907386",351
"352","400 SOMERVILLE AVE, Somerville, Massachusetts","42.3807302, -71.1015967",2,"651 Somerville Ave, Somerville, MA 02143","3.31666666666667","199","0.6077292",352
"353","402 WASHINGTON ST, Somerville, Massachusetts","42.3782256, -71.1056709",1,"651 Somerville Ave, Somerville, MA 02143","3.86666666666667","232","0.7941492",353
"354","403 WASHINGTON ST, Somerville, Massachusetts","42.378626, -71.106009",1,"651 Somerville Ave, Somerville, MA 02143","3.75","225","0.7282808",354
"355","405 ALEWIFE BROOK PKWY, Somerville, Massachusetts","42.4141402, -71.1298825",2,"651 Somerville Ave, Somerville, MA 02143","11.0666666666667","664","3.051074",355
"356","407 WASHINGTON ST, Somerville, Massachusetts","42.378519, -71.1060981",1,"651 Somerville Ave, Somerville, MA 02143","3.73333333333333","224","0.7220668",356
"357","408 HIGHLAND AVE, Somerville, Massachusetts","42.3959947, -71.1215769",1,"651 Somerville Ave, Somerville, MA 02143","4.86666666666667","292","1.1874954",357
"358","41 BELMONT ST, Somerville, Massachusetts","42.386316, -71.109323",1,"651 Somerville Ave, Somerville, MA 02143","1.66666666666667","100","0.3896178",358
"359","41 GREENVILLE ST, Somerville, Massachusetts","42.3822453, -71.0931142",1,"651 Somerville Ave, Somerville, MA 02143","6.16666666666667","370","1.2477712",359
"360","41 JACKSON RD, Somerville, Massachusetts","42.3900593, -71.093398",2,"651 Somerville Ave, Somerville, MA 02143","7.98333333333333","479","1.5671708",360
"361","41 MT PLEASANT ST, Somerville, Massachusetts","42.3847704, -71.0790945",1,"651 Somerville Ave, Somerville, MA 02143","11.5166666666667","691","2.7223534",361
"362","41 WALNUT ST, Somerville, Massachusetts","42.382936, -71.095403",1,"651 Somerville Ave, Somerville, MA 02143","5.16666666666667","310","1.059487",362
"363","411 NORFOLK ST, Somerville, Massachusetts","42.3750163, -71.0953274",2,"651 Somerville Ave, Somerville, MA 02143","6.15","369","1.1974378",363
"364","414 WASHINGTON ST, Somerville, Massachusetts","42.3780903, -71.1065132",2,"651 Somerville Ave, Somerville, MA 02143","3.55","213","0.7139886",364
"365","417 SOMERVILLE AVE, Somerville, Massachusetts","42.3819778, -71.1014176",1,"651 Somerville Ave, Somerville, MA 02143","2.58333333333333","155","0.540618",365
"366","42 BELMONT ST, Somerville, Massachusetts","42.3864727, -71.1099253",1,"651 Somerville Ave, Somerville, MA 02143","1.68333333333333","101","0.3933462",366
"367","42 PRESCOTT ST, Somerville, Massachusetts","42.3854176, -71.0989842",1,"651 Somerville Ave, Somerville, MA 02143","5.3","318","1.0110178",367
"368","42 RICHDALE AVE, Somerville, Massachusetts","42.389558, -71.099536",1,"651 Somerville Ave, Somerville, MA 02143","6.38333333333333","383","1.2222938",368
"369","420 MEDFORD ST, Somerville, Massachusetts","42.3916473, -71.0999993",1,"651 Somerville Ave, Somerville, MA 02143","4.63333333333333","278","0.9668984",369
"370","422 MYSTIC AVE, Somerville, Massachusetts","42.395087, -71.0890077",1,"651 Somerville Ave, Somerville, MA 02143","9.13333333333333","548","1.8784922",370
"371","423 MEDFORD ST, Somerville, Massachusetts","42.3921217, -71.1000318",1,"651 Somerville Ave, Somerville, MA 02143","4.7","282","0.9948614",371
"372","425 BROADWAY, Somerville, Massachusetts","42.396189, -71.099856",1,"651 Somerville Ave, Somerville, MA 02143","6.48333333333333","389","1.3987714",372
"373","425 WASHINGTON ST, Somerville, Massachusetts","42.3783145, -71.1069084",2,"651 Somerville Ave, Somerville, MA 02143","3.61666666666667","217","0.7289022",373
"374","429 NORFOLK ST, Somerville, Massachusetts","42.3748793, -71.0953581",1,"651 Somerville Ave, Somerville, MA 02143","8.01666666666667","481","1.5479074",374
"375","43 CHURCH ST, Somerville, Massachusetts","42.38202, -71.099901",1,"651 Somerville Ave, Somerville, MA 02143","3.76666666666667","226","0.9811906",375
"376","43 VINAL AVE, Somerville, Massachusetts","42.3844347, -71.0968192",1,"651 Somerville Ave, Somerville, MA 02143","5.13333333333333","308","1.1514542",376
"377","435 ARTISAN WAY, Somerville, Massachusetts","42.3952272, -71.0786283",1,"651 Somerville Ave, Somerville, MA 02143","12.85","771","2.7596374",377
"378","435 WASHINGTON ST, Somerville, Massachusetts","42.3783524, -71.1072006",1,"651 Somerville Ave, Somerville, MA 02143","4.38333333333333","263","0.879281",378
"379","438 SOMERVILLE AVE, Somerville, Massachusetts","42.381321, -71.1024381",2,"651 Somerville Ave, Somerville, MA 02143","3.35","201","0.5803876",379
"380","44 ADRIAN ST, Somerville, Massachusetts","42.37708, -71.099926",1,"651 Somerville Ave, Somerville, MA 02143","5.18333333333333","311","1.0172318",380
"381","44 DICKINSON ST, Somerville, Massachusetts","42.3748627, -71.1009646",1,"651 Somerville Ave, Somerville, MA 02143","5.53333333333333","332","1.0551372",381
"382","44 PITMAN ST, Somerville, Massachusetts","42.3845748, -71.1096707",1,"651 Somerville Ave, Somerville, MA 02143","2.4","144","0.5977868",382
"383","44 TEMPLE ST, Somerville, Massachusetts","42.39406, -71.0925759",1,"651 Somerville Ave, Somerville, MA 02143","7.41666666666667","445","1.6075618",383
"384","443 SOMERVILLE AVE, Somerville, Massachusetts","42.382391, -71.102516",1,"651 Somerville Ave, Somerville, MA 02143","2.3","138","0.4803422",384
"385","444 SOMERVILLE AVE, Somerville, Massachusetts","42.3817256, -71.1027754",1,"651 Somerville Ave, Somerville, MA 02143","3.15","189","0.5555316",385
"386","45 BEACON ST, Somerville, Massachusetts","42.376014, -71.1029087",2,"651 Somerville Ave, Somerville, MA 02143","5.13333333333333","308","0.997347",386
"387","45 CONCORD AVE, Somerville, Massachusetts","42.377153, -71.098245",1,"651 Somerville Ave, Somerville, MA 02143","6.06666666666667","364","1.1415118",387
"388","45 GREENVILLE ST, Somerville, Massachusetts","42.38218, -71.093285",1,"651 Somerville Ave, Somerville, MA 02143","6.21666666666667","373","1.214837",388
"389","45 KIDDER AVE, Somerville, Massachusetts","42.398524, -71.117126",1,"651 Somerville Ave, Somerville, MA 02143","5.4","324","1.3372528",389
"390","45 MAIN ST, Somerville, Massachusetts","42.396266, -71.098978",1,"651 Somerville Ave, Somerville, MA 02143","6.41666666666667","385","1.373294",390
"391","45 MEMORIAL RD, Somerville, Massachusetts","42.3969737, -71.092782",2,"651 Somerville Ave, Somerville, MA 02143","9.2","552","1.8871918",391
"392","45 UNION SQ, Somerville, Massachusetts","42.3801859, -71.0963615",2,"651 Somerville Ave, Somerville, MA 02143","4.65","279","0.894816",392
"393","45 WALNUT ST, Somerville, Massachusetts","42.3832009, -71.0952354",1,"651 Somerville Ave, Somerville, MA 02143","5.15","309","1.0545158",393
"394","450 CANAL ST, Somerville, Massachusetts","42.3940229, -71.0804747",1,"651 Somerville Ave, Somerville, MA 02143","11.8166666666667","709","2.7148966",394
"395","46 BELMONT ST, Somerville, Massachusetts","42.3866482, -71.1095618",2,"651 Somerville Ave, Somerville, MA 02143","1.6","96","0.3740828",395
"396","46 MEDFORD ST, Somerville, Massachusetts","42.3747577, -71.0885136",1,"651 Somerville Ave, Somerville, MA 02143","7.56666666666667","454","1.4397838",396
"397","46 SOUTH ST, Somerville, Massachusetts","42.3742639, -71.090403",3,"651 Somerville Ave, Somerville, MA 02143","8.1","486","1.6044548",397
"398","46 WHEATLAND ST, Somerville, Massachusetts","42.3926067, -71.0894164",1,"651 Somerville Ave, Somerville, MA 02143","8.88333333333333","533","1.7697472",398
"399","460 MYSTIC AVE, Somerville, Massachusetts","42.3958722, -71.0895435",1,"651 Somerville Ave, Somerville, MA 02143","9.05","543","2.056834",399
"400","47 BEACON ST, Somerville, Massachusetts","42.376019, -71.102897",2,"651 Somerville Ave, Somerville, MA 02143","5.13333333333333","308","0.997347",400
"401","47 BOW ST, Somerville, Massachusetts","42.3816434, -71.0984405",1,"651 Somerville Ave, Somerville, MA 02143","3.95","237","1.034631",401
"402","47 CALVIN ST, Somerville, Massachusetts","42.3774565, -71.1047809",1,"651 Somerville Ave, Somerville, MA 02143","3.93333333333333","236","0.8196266",402
"403","47 MARSHALL ST, Somerville, Massachusetts","42.390563, -71.094525",1,"651 Somerville Ave, Somerville, MA 02143","7.78333333333333","467","1.3695656",403
"404","48 WALNUT ST, Somerville, Massachusetts","42.383475, -71.095608",1,"651 Somerville Ave, Somerville, MA 02143","5.03333333333333","302","1.0607298",404
"405","480 COLUMBIA ST, Somerville, Massachusetts","42.3745203, -71.0936018",2,"651 Somerville Ave, Somerville, MA 02143","7.1","426","1.4049854",405
"406","49 OAK ST, Somerville, Massachusetts","42.375772, -71.099089",1,"651 Somerville Ave, Somerville, MA 02143","6.93333333333333","416","1.3844792",406
"407","49 PUTNAM ST, Somerville, Massachusetts","42.384935, -71.097409",1,"651 Somerville Ave, Somerville, MA 02143","4.05","243","1.0756434",407
"408","49 SCHOOL ST, Somerville, Massachusetts","42.3837766, -71.1006623",1,"651 Somerville Ave, Somerville, MA 02143","3.26666666666667","196","0.8407542",408
"409","495 COLUMBIA ST, Somerville, Massachusetts","42.375116, -71.0942707",1,"651 Somerville Ave, Somerville, MA 02143","6.65","399","1.2167012",409
"410","499 FOLEY ST, Somerville, Massachusetts","42.3930349, -71.0803484",1,"651 Somerville Ave, Somerville, MA 02143","12.1333333333333","728","2.774551",410
"411","5 DANTE TER, Somerville, Massachusetts","42.3860612, -71.1123125",2,"651 Somerville Ave, Somerville, MA 02143","0.9","54","0.158457",411
"412","5 MAGNUS AVE, Somerville, Massachusetts","42.3788111, -71.1036324",1,"651 Somerville Ave, Somerville, MA 02143","3.4","204","0.7220668",412
"413","5 MIDDLESEX AVE, Somerville, Massachusetts","42.3910487, -71.0822964",1,"651 Somerville Ave, Somerville, MA 02143","11.55","693","2.9274154",413
"414","5 NEWTON PL, Somerville, Massachusetts","42.3785943, -71.0947075",1,"651 Somerville Ave, Somerville, MA 02143","5.4","324","1.0545158",414
"415","5 SCHOOL ST, Somerville, Massachusetts","42.382229, -71.1017789",1,"651 Somerville Ave, Somerville, MA 02143","3.51666666666667","211","0.5816304",415
"416","5 WALDO AVE, Somerville, Massachusetts","42.3767239, -71.1042466",1,"651 Somerville Ave, Somerville, MA 02143","4.35","261","0.866853",416
"417","50 BEACON ST, Somerville, Massachusetts","42.3757201, -71.1032845",1,"651 Somerville Ave, Somerville, MA 02143","4.48333333333333","269","0.941421",417
"418","50 CRAIGIE ST, Somerville, Massachusetts","42.387146, -71.111976",2,"651 Somerville Ave, Somerville, MA 02143","1.35","81","0.2336464",418
"419","50 MEMORIAL RD, Somerville, Massachusetts","42.3965017, -71.0934783",1,"651 Somerville Ave, Somerville, MA 02143","9.16666666666667","550","1.885949",419
"420","50 MUNROE ST, Somerville, Massachusetts","42.380951, -71.0925439",1,"651 Somerville Ave, Somerville, MA 02143","5.81666666666667","349","1.1104418",420
"421","50 PERRY ST, Somerville, Massachusetts","42.3781152, -71.101494",1,"651 Somerville Ave, Somerville, MA 02143","4.41666666666667","265","0.9321",421
"422","50 RIVER RD, Somerville, Massachusetts","42.3974983, -71.0930693",1,"651 Somerville Ave, Somerville, MA 02143","9.73333333333333","584","1.923233",422
"423","50 SARGENT AVE, Somerville, Massachusetts","42.3900166, -71.0923361",1,"651 Somerville Ave, Somerville, MA 02143","7.63333333333333","458","1.5205658",423
"424","50 WASHINGTON ST, Somerville, Massachusetts","42.3817027, -71.0835404",5,"651 Somerville Ave, Somerville, MA 02143","7.98333333333333","479","1.581463",424
"425","50 WHITE ST, Somerville, Massachusetts","42.3893765, -71.1173247",1,"651 Somerville Ave, Somerville, MA 02143","2.3","138","0.4884204",425
"426","504 BROADWAY, Somerville, Massachusetts","42.3971808, -71.1048969",1,"651 Somerville Ave, Somerville, MA 02143","5.31666666666667","319","1.0389808",426
"427","51 BROADWAY, Somerville, Massachusetts","42.38683, -71.079835",1,"651 Somerville Ave, Somerville, MA 02143","10.95","657","2.6291434",427
"428","51 FRANKLIN ST, Somerville, Massachusetts","42.383641, -71.085134",1,"651 Somerville Ave, Somerville, MA 02143","9.55","573","1.7349488",428
"429","51 MCGRATH HWY, Somerville, Massachusetts","42.3746563, -71.0829829",1,"651 Somerville Ave, Somerville, MA 02143","11.05","663","2.3352212",429
"430","51 OAK ST, Somerville, Massachusetts","42.3756119, -71.099198",1,"651 Somerville Ave, Somerville, MA 02143","6.7","402","1.3664586",430
"431","51 PRESTON RD, Somerville, Massachusetts","42.3844842, -71.1024907",1,"651 Somerville Ave, Somerville, MA 02143","2.98333333333333","179","0.7450586",431
"432","51 SPRINGFIELD ST, Somerville, Massachusetts","42.375689, -71.099549",1,"651 Somerville Ave, Somerville, MA 02143","5.95","357","1.2465284",432
"433","51 TEMPLE ST, Somerville, Massachusetts","42.3942184, -71.0920997",1,"651 Somerville Ave, Somerville, MA 02143","7.51666666666667","451","1.6286894",433
"434","52 ALSTON ST, Somerville, Massachusetts","42.3810477, -71.0890397",1,"651 Somerville Ave, Somerville, MA 02143","8.61666666666667","517","1.5298868",434
"435","52 OAK ST, Somerville, Massachusetts","42.3753686, -71.0988002",1,"651 Somerville Ave, Somerville, MA 02143","6.76666666666667","406","1.376401",435
"436","520 COLUMBIA ST, Somerville, Massachusetts","42.3761192, -71.0946232",2,"651 Somerville Ave, Somerville, MA 02143","5.9","354","1.14959",436
"437","53 COLUMBUS AVE, Somerville, Massachusetts","42.3815475, -71.0944018",1,"651 Somerville Ave, Somerville, MA 02143","4.96666666666667","298","0.978705",437
"438","53 UNION SQ, Somerville, Massachusetts","42.3799396, -71.0961933",1,"651 Somerville Ave, Somerville, MA 02143","6.9","414","1.2222938",438
"439","530 MYSTIC AVE, Somerville, Massachusetts","42.3973598, -71.0919254",2,"651 Somerville Ave, Somerville, MA 02143","8.33333333333333","500","1.8927844",439
"440","55 COLUMBUS AVE, Somerville, Massachusetts","42.381669, -71.094404",2,"651 Somerville Ave, Somerville, MA 02143","4.93333333333333","296","0.9731124",440
"441","55 OAK ST, Somerville, Massachusetts","42.3754963, -71.0989671",1,"651 Somerville Ave, Somerville, MA 02143","6.7","402","1.3664586",441
"442","56 FREMONT ST, Somerville, Massachusetts","42.3985489, -71.097925",1,"651 Somerville Ave, Somerville, MA 02143","7.65","459","1.5491502",442
"443","56 MT VERNON ST, Somerville, Massachusetts","42.3839009, -71.0802799",1,"651 Somerville Ave, Somerville, MA 02143","9.93333333333333","596","2.0922538",443
"444","560 SOMERVILLE AVE, Somerville, Massachusetts","42.3835197, -71.1078106",1,"651 Somerville Ave, Somerville, MA 02143","0.816666666666667","49","0.2000908",444
"445","561 WINDSOR ST, Somerville, Massachusetts","42.375619, -71.093237",5,"651 Somerville Ave, Somerville, MA 02143","6.4","384","1.2247794",445
"446","57 COLUMBUS AVE, Somerville, Massachusetts","42.381761, -71.094512",1,"651 Somerville Ave, Somerville, MA 02143","4.9","294","0.9644128",446
"447","57 MERRIAM ST, Somerville, Massachusetts","42.3785284, -71.0918851",1,"651 Somerville Ave, Somerville, MA 02143","6.18333333333333","371","1.1707176",447
"448","57 SPRINGFIELD ST, Somerville, Massachusetts","42.37601, -71.099405",1,"651 Somerville Ave, Somerville, MA 02143","5.85","351","1.2229152",448
"449","57 WALNUT ST, Somerville, Massachusetts","42.383885, -71.094741",1,"651 Somerville Ave, Somerville, MA 02143","5.18333333333333","311","1.106092",449
"450","57 WEBSTER AVE, Somerville, Massachusetts","42.3762618, -71.0955689",1,"651 Somerville Ave, Somerville, MA 02143","5.56666666666667","334","1.0893142",450
"451","570 SOMERVILLE AVE, Somerville, Massachusetts","42.3829153, -71.1084771",3,"651 Somerville Ave, Somerville, MA 02143","0.9","54","0.1976052",451
"452","571 SOMERVILLE AVE, Somerville, Massachusetts","42.383808, -71.1081559",1,"651 Somerville Ave, Somerville, MA 02143","0.683333333333333","41","0.173992",452
"453","58 ALSTON ST, Somerville, Massachusetts","42.381, -71.0892157",1,"651 Somerville Ave, Somerville, MA 02143","8.68333333333333","521","1.5385864",453
"454","58 BURNSIDE AVE, Somerville, Massachusetts","42.3920972, -71.1165746",1,"651 Somerville Ave, Somerville, MA 02143","2.78333333333333","167","0.7369804",454
"455","59 GOVERNOR WINTHROP RD, Somerville, Massachusetts","42.3964216, -71.0874523",1,"651 Somerville Ave, Somerville, MA 02143","9.28333333333333","557","1.929447",455
"456","59 VINAL AVE, Somerville, Massachusetts","42.3854202, -71.0961478",1,"651 Somerville Ave, Somerville, MA 02143","4.85","291","1.0737792",456
"457","59 WASHINGTON ST, Somerville, Massachusetts","42.3819233, -71.0832481",1,"651 Somerville Ave, Somerville, MA 02143","10.25","615","2.118974",457
"458","594 SOMERVILLE AVE, Somerville, Massachusetts","42.3836735, -71.1092722",2,"651 Somerville Ave, Somerville, MA 02143","0.566666666666667","34","0.1454076",458
"459","6 ALDERSEY ST, Somerville, Massachusetts","42.38288, -71.096466",2,"651 Somerville Ave, Somerville, MA 02143","5.36666666666667","322","1.053273",459
"460","6 CHERRY ST, Somerville, Massachusetts","42.3895764, -71.1165265",1,"651 Somerville Ave, Somerville, MA 02143","3.51666666666667","211","0.7929064",460
"461","6 CONCORD AVE, Somerville, Massachusetts","42.3766532, -71.0962207",1,"651 Somerville Ave, Somerville, MA 02143","5.63333333333333","338","1.0793718",461
"462","6 SUMMER ST, Somerville, Massachusetts","42.3820845, -71.098269",1,"651 Somerville Ave, Somerville, MA 02143","3.75","225","0.9898902",462
"463","6 WALNUT RD, Somerville, Massachusetts","42.390035, -71.0919243",1,"651 Somerville Ave, Somerville, MA 02143","8.95","537","1.7436484",463
"464","60 RIVER RD, Somerville, Massachusetts","42.3975822, -71.0930994",1,"651 Somerville Ave, Somerville, MA 02143","9.78333333333333","587","1.929447",464
"465","60 WALNUT ST, Somerville, Massachusetts","42.384307, -71.095089",1,"651 Somerville Ave, Somerville, MA 02143","5.6","336","1.1303266",465
"466","60 WASHINGTON ST, Somerville, Massachusetts","42.3816638, -71.083787",6,"651 Somerville Ave, Somerville, MA 02143","7.95","477","1.5671708",466
"467","61 HIGHLAND AVE, Somerville, Massachusetts","42.3853801, -71.0947381",2,"651 Somerville Ave, Somerville, MA 02143","5.13333333333333","308","1.1197628",467
"468","61 INNER BELT RD, Somerville, Massachusetts","42.3781843, -71.0825283",1,"651 Somerville Ave, Somerville, MA 02143","9.68333333333333","581","1.9704594",468
"469","61 MEDFORD ST, Somerville, Massachusetts","42.3752635, -71.0875221",2,"651 Somerville Ave, Somerville, MA 02143","7.43333333333333","446","1.4174134",469
"470","61 PUTNAM ST, Somerville, Massachusetts","42.3856067, -71.0972529",1,"651 Somerville Ave, Somerville, MA 02143","4.2","252","1.1210056",470
"471","62 BRADLEY ST, Somerville, Massachusetts","42.3899029, -71.093748",1,"651 Somerville Ave, Somerville, MA 02143","8.06666666666667","484","1.5727634",471
"472","62 HIGHLAND AVE, Somerville, Massachusetts","42.385621, -71.095986",2,"651 Somerville Ave, Somerville, MA 02143","4.78333333333333","287","1.0576228",472
"473","62 SUMMER ST, Somerville, Massachusetts","42.3841039, -71.1003235",1,"651 Somerville Ave, Somerville, MA 02143","3.11666666666667","187","0.8152768",473
"474","622 SOMERVILLE AVE, Somerville, Massachusetts","42.3836266, -71.1102457",3,"651 Somerville Ave, Somerville, MA 02143","0.55","33","0.1292512",474
"475","629 SOMERVILLE AVE, Somerville, Massachusetts","42.3842623, -71.1105714",1,"651 Somerville Ave, Somerville, MA 02143","0.183333333333333","11","0.049712",475
"476","63 OAK ST, Somerville, Massachusetts","42.375358, -71.0992099",1,"651 Somerville Ave, Somerville, MA 02143","6.63333333333333","398","1.3552734",476
"477","63 UNION SQ, Somerville, Massachusetts","42.3798903, -71.0953619",1,"651 Somerville Ave, Somerville, MA 02143","7.15","429","1.2601992",477
"478","630 SOMERVILLE AVE, Somerville, Massachusetts","42.3841269, -71.1112255",1,"651 Somerville Ave, Somerville, MA 02143","0.0666666666666667","4","0.0223704",478
"479","64 BOW ST, Somerville, Massachusetts","42.3814634, -71.0993265",1,"651 Somerville Ave, Somerville, MA 02143","4.13333333333333","248","1.081236",479
"480","64 UNION SQ, Somerville, Massachusetts","42.3799411, -71.0963621",2,"651 Somerville Ave, Somerville, MA 02143","4.56666666666667","274","0.8811452",480
"481","65 BEACON ST, Somerville, Massachusetts","42.3762308, -71.1038545",2,"651 Somerville Ave, Somerville, MA 02143","4.31666666666667","259","0.8954374",481
"482","65 CRAIGIE ST, Somerville, Massachusetts","42.387537, -71.110958",1,"651 Somerville Ave, Somerville, MA 02143","1.63333333333333","98","0.2814942",482
"483","651 SOMERVILLE AVE, Somerville, Massachusetts","42.3846917, -71.1113134",2,"651 Somerville Ave, Somerville, MA 02143","0","0","0.0024856",483
"484","66 UNION SQ, Somerville, Massachusetts","42.3798617, -71.0951016",1,"651 Somerville Ave, Somerville, MA 02143","6.16666666666667","370","1.0706722",484
"485","663 SOMERVILLE AVE, Somerville, Massachusetts","42.3847496, -71.1121624",1,"651 Somerville Ave, Somerville, MA 02143","0.15","9","0.0391482",485
"486","67 BOSTON ST, Somerville, Massachusetts","42.38302, -71.093462",1,"651 Somerville Ave, Somerville, MA 02143","5.56666666666667","334","1.177553",486
"487","67 PEARL ST, Somerville, Massachusetts","42.384653, -71.083742",1,"651 Somerville Ave, Somerville, MA 02143","9.08333333333333","545","1.8965128",487
"488","67 SUMMER ST, Somerville, Massachusetts","42.3842949, -71.1001719",1,"651 Somerville Ave, Somerville, MA 02143","3.1","186","0.8090628",488
"489","68 CHURCH ST, Somerville, Massachusetts","42.3830629, -71.0997546",1,"651 Somerville Ave, Somerville, MA 02143","3.48333333333333","209","0.913458",489
"490","68 CONCORD AVE, Somerville, Massachusetts","42.37628, -71.099925",1,"651 Somerville Ave, Somerville, MA 02143","5.43333333333333","326","1.0576228",490
"491","68 FREMONT ST, Somerville, Massachusetts","42.398904, -71.097768",1,"651 Somerville Ave, Somerville, MA 02143","7.85","471","1.5740062",491
"492","68 MT VERNON ST, Somerville, Massachusetts","42.383268, -71.080487",1,"651 Somerville Ave, Somerville, MA 02143","10.05","603","2.08169",492
"493","69 MARSHALL ST, Somerville, Massachusetts","42.389457, -71.0951709",1,"651 Somerville Ave, Somerville, MA 02143","8.13333333333333","488","1.454076",493
"494","690 SOMERVILLE AVE, Somerville, Massachusetts","42.3860532, -71.1146663",1,"651 Somerville Ave, Somerville, MA 02143","0.766666666666667","46","0.1938768",494
"495","7 ALLEN ST, Somerville, Massachusetts","42.3784331, -71.0933258",1,"651 Somerville Ave, Somerville, MA 02143","5.86666666666667","352","1.059487",495
"496","7 BOLTON ST, Somerville, Massachusetts","42.3758048, -71.0978717",1,"651 Somerville Ave, Somerville, MA 02143","7.45","447","1.4397838",496
"497","7 HATHORN ST, Somerville, Massachusetts","42.3867631, -71.0821361",1,"651 Somerville Ave, Somerville, MA 02143","10.8166666666667","649","2.1767642",497
"498","7 MELVIN ST, Somerville, Massachusetts","42.3898296, -71.0897172",1,"651 Somerville Ave, Somerville, MA 02143","9.06666666666667","544","1.6392532",498
"499","7 WASHINGTON ST, Somerville, Massachusetts","42.382388, -71.08145",1,"651 Somerville Ave, Somerville, MA 02143","8.81666666666667","529","1.7076072",499
"500","70 BOSTON ST, Somerville, Massachusetts","42.382754, -71.093898",1,"651 Somerville Ave, Somerville, MA 02143","5.46666666666667","328","1.1576682",500
"501","70 FLINT ST, Somerville, Massachusetts","42.3850315, -71.0892983",1,"651 Somerville Ave, Somerville, MA 02143","8.53333333333333","512","1.6392532",501
"502","70 INNER BELT RD, Somerville, Massachusetts","42.3767025, -71.0797634",2,"651 Somerville Ave, Somerville, MA 02143","10.1666666666667","610","2.0922538",502
"503","70 PERKINS ST, Somerville, Massachusetts","42.3837385, -71.0794338",2,"651 Somerville Ave, Somerville, MA 02143","11.8666666666667","712","2.7720654",503
"504","70 RIVER RD, Somerville, Massachusetts","42.3976521, -71.0931762",1,"651 Somerville Ave, Somerville, MA 02143","9.85","591","1.9362824",504
"505","70 THIRD AVE, Somerville, Massachusetts","42.3774384, -71.0786336",1,"651 Somerville Ave, Somerville, MA 02143","9.86666666666667","592","2.0388134",505
"506","70 UNION SQ, Somerville, Massachusetts","42.3799803, -71.095037",2,"651 Somerville Ave, Somerville, MA 02143","6.65","399","1.1036064",506
"507","71 BEACON ST, Somerville, Massachusetts","42.3765334, -71.103989",2,"651 Somerville Ave, Somerville, MA 02143","4.23333333333333","254","0.8755526",507
"508","71 MARION ST, Somerville, Massachusetts","42.3774205, -71.1020528",1,"651 Somerville Ave, Somerville, MA 02143","4.51666666666667","271","0.9035156",508
"509","71 PROSPECT ST, Somerville, Massachusetts","42.3765251, -71.0961499",1,"651 Somerville Ave, Somerville, MA 02143","5.51666666666667","331","1.0818574",509
"510","71 UNION SQ, Somerville, Massachusetts","42.3798496, -71.0949463",2,"651 Somerville Ave, Somerville, MA 02143","6.16666666666667","370","1.0706722",510
"511","73 MERRIAM ST, Somerville, Massachusetts","42.3788823, -71.0918336",1,"651 Somerville Ave, Somerville, MA 02143","6.05","363","1.146483",511
